Date,Energy_Consumption,Temperature,Day_Type,Month,Hour,Season,Renewable_Energy_Contribution,Holiday_Flag,Economic_Activity_Index
2022-01-13 20:00:00,7500.0,17.0,Weekday,1,20,Winter,26.4,0,1.3
2022-01-13 21:00:00,5724.55,22.3,Weekday,1,21,Winter,40.1,0,0.99
2022-01-13 22:00:00,2269.63,16.1,Weekday,1,22,Winter,28.6,0,1.02
2022-01-13 23:00:00,2105.94,15.3,Weekday,1,23,Winter,34.8,0,0.92
2022-01-14 00:00:00,2243.2,18.1,Weekday,1,0,Winter,38.1,0,0.89
2022-01-14 01:00:00,2611.18,11.4,Weekday,1,1,Winter,47.0,0,1.08
2022-01-14 02:00:00,2551.34,22.4,Weekday,1,2,Winter,27.7,0,1.09
2022-01-14 03:00:00,2228.5,19.1,Weekday,1,3,Winter,40.2,0,1.05
2022-01-14 04:00:00,1938.1,17.9,Weekday,1,4,Winter,33.7,0,0.9
2022-01-14 05:00:00,3005.21,15.2,Weekday,1,5,Winter,45.7,0,1.17
2022-01-14 06:00:00,5977.21,14.1,Weekday,1,6,Winter,46.9,0,1.01
2022-01-14 07:00:00,6128.02,24.3,Weekday,1,7,Winter,36.7,0,1.08
2022-01-14 08:00:00,5840.21,17.8,Weekday,1,8,Winter,41.9,0,1.03
2022-01-14 09:00:00,5369.23,15.0,Weekday,1,9,Winter,16.4,0,0.91
2022-01-14 10:00:00,3982.27,14.1,Weekday,1,10,Winter,38.7,0,0.83
2022-01-14 11:00:00,4440.37,17.4,Weekday,1,11,Winter,35.6,0,1.13
2022-01-14 12:00:00,3889.4,20.1,Weekday,1,12,Winter,37.4,0,1.02
2022-01-14 13:00:00,4541.35,15.4,Weekday,1,13,Winter,33.0,0,1.15
2022-01-14 14:00:00,3657.46,19.0,Weekday,1,14,Winter,35.1,0,0.96
2022-01-14 15:00:00,4318.97,20.6,Weekday,1,15,Winter,34.5,0,1.09
2022-01-14 16:00:00,4000.64,21.6,Weekday,1,16,Winter,34.9,0,1.1
2022-01-14 17:00:00,5918.34,14.2,Weekday,1,17,Winter,28.7,0,1.02
2022-01-14 18:00:00,6154.49,17.6,Weekday,1,18,Winter,34.1,0,1.1
2022-01-14 19:00:00,4647.37,17.6,Weekday,1,19,Winter,25.4,0,0.85
2022-01-14 20:00:00,6782.85,13.8,Weekday,1,20,Winter,50.1,0,1.11
2022-01-14 21:00:00,6623.15,16.7,Weekday,1,21,Winter,36.3,0,1.2
2022-01-14 22:00:00,2526.95,15.5,Weekday,1,22,Winter,30.9,0,1.02
2022-01-14 23:00:00,2696.71,17.9,Weekday,1,23,Winter,39.1,0,1.05
2022-01-15 00:00:00,1826.22,20.4,Weekend,1,0,Winter,9.6,0,0.9
2022-01-15 01:00:00,1736.99,13.5,Weekend,1,1,Winter,23.4,0,1.03
2022-01-15 02:00:00,1547.97,19.2,Weekend,1,2,Winter,29.3,0,1.12
2022-01-15 03:00:00,2163.92,15.9,Weekend,1,3,Winter,20.3,0,1.09
2022-01-15 04:00:00,1905.85,17.5,Weekend,1,4,Winter,36.3,0,1.11
2022-01-15 05:00:00,1723.46,21.1,Weekend,1,5,Winter,34.8,0,1.03
2022-01-15 06:00:00,4700.01,16.2,Weekend,1,6,Winter,33.4,0,0.96
2022-01-15 07:00:00,4194.29,13.4,Weekend,1,7,Winter,49.8,0,0.89
2022-01-15 08:00:00,5663.66,15.5,Weekend,1,8,Winter,29.0,0,1.15
2022-01-15 09:00:00,4134.62,19.6,Weekend,1,9,Winter,56.7,0,1.0
2022-01-15 10:00:00,3579.29,19.8,Weekend,1,10,Winter,48.1,0,1.08
2022-01-15 11:00:00,2938.21,17.6,Weekend,1,11,Winter,39.7,0,0.97
2022-01-15 12:00:00,3471.47,23.6,Weekend,1,12,Winter,31.5,0,1.06
2022-01-15 13:00:00,3111.93,13.5,Weekend,1,13,Winter,47.1,0,0.95
2022-01-15 14:00:00,3841.32,14.4,Weekend,1,14,Winter,47.0,0,1.1
2022-01-15 15:00:00,3268.28,20.5,Weekend,1,15,Winter,20.9,0,0.97
2022-01-15 16:00:00,3411.56,16.6,Weekend,1,16,Winter,48.4,0,1.02
2022-01-15 17:00:00,5646.1,18.9,Weekend,1,17,Winter,28.7,0,1.27
2022-01-15 18:00:00,4853.88,17.7,Weekend,1,18,Winter,50.4,0,1.08
2022-01-15 19:00:00,4798.73,19.2,Weekend,1,19,Winter,31.5,0,1.16
2022-01-15 20:00:00,3784.99,14.4,Weekend,1,20,Winter,55.7,0,0.85
2022-01-15 21:00:00,4748.73,16.9,Weekend,1,21,Winter,38.2,0,1.02
2022-01-15 22:00:00,1856.26,20.1,Weekend,1,22,Winter,33.4,0,0.99
2022-01-15 23:00:00,2478.34,16.8,Weekend,1,23,Winter,40.0,0,1.21
2022-01-16 00:00:00,1876.02,19.7,Weekend,1,0,Winter,37.2,0,1.17
2022-01-16 01:00:00,1947.69,18.9,Weekend,1,1,Winter,30.1,0,0.99
2022-01-16 02:00:00,2309.36,21.4,Weekend,1,2,Winter,38.5,0,1.05
2022-01-16 03:00:00,2105.38,18.4,Weekend,1,3,Winter,41.1,0,1.31
2022-01-16 04:00:00,2115.49,20.0,Weekend,1,4,Winter,48.3,0,1.09
2022-01-16 05:00:00,1609.51,17.3,Weekend,1,5,Winter,33.3,0,0.93
2022-01-16 06:00:00,5166.94,16.0,Weekend,1,6,Winter,52.1,0,1.11
2022-01-16 07:00:00,5072.37,14.1,Weekend,1,7,Winter,47.4,0,1.1
2022-01-16 08:00:00,4836.37,17.3,Weekend,1,8,Winter,27.6,0,1.05
2022-01-16 09:00:00,4797.06,17.4,Weekend,1,9,Winter,26.6,0,1.09
2022-01-16 10:00:00,3001.28,19.9,Weekend,1,10,Winter,52.7,0,1.02
2022-01-16 11:00:00,3229.32,18.4,Weekend,1,11,Winter,21.3,0,1.15
2022-01-16 12:00:00,4571.64,13.1,Weekend,1,12,Winter,29.9,0,1.18
2022-01-16 13:00:00,3903.31,16.0,Weekend,1,13,Winter,50.9,0,1.07
2022-01-16 14:00:00,3950.57,23.9,Weekend,1,14,Winter,45.7,0,1.17
2022-01-16 15:00:00,3024.74,20.1,Weekend,1,15,Winter,27.3,0,1.0
2022-01-16 16:00:00,3413.85,17.2,Weekend,1,16,Winter,42.4,0,1.01
2022-01-16 17:00:00,5259.07,18.0,Weekend,1,17,Winter,24.0,0,1.2
2022-01-16 18:00:00,3976.68,15.6,Weekend,1,18,Winter,34.6,0,0.87
2022-01-16 19:00:00,5319.21,22.3,Weekend,1,19,Winter,25.2,0,1.12
2022-01-16 20:00:00,4652.82,21.4,Weekend,1,20,Winter,33.2,0,1.11
2022-01-16 21:00:00,5573.65,16.6,Weekend,1,21,Winter,54.3,0,1.16
2022-01-16 22:00:00,1500.0,16.3,Weekend,1,22,Winter,36.8,0,0.94
2022-01-16 23:00:00,1619.31,18.7,Weekend,1,23,Winter,30.8,0,1.04
2022-01-17 00:00:00,1735.97,19.4,Weekday,1,0,Winter,24.1,0,1.0
2022-01-17 01:00:00,2842.53,17.8,Weekday,1,1,Winter,52.4,0,1.23
2022-01-17 02:00:00,2770.81,16.1,Weekday,1,2,Winter,25.8,0,1.1
2022-01-17 03:00:00,2655.52,20.2,Weekday,1,3,Winter,34.8,0,1.18
2022-01-17 04:00:00,2502.49,15.2,Weekday,1,4,Winter,33.5,0,0.97
2022-01-17 05:00:00,2197.47,20.6,Weekday,1,5,Winter,50.7,0,0.97
2022-01-17 06:00:00,5624.28,17.8,Weekday,1,6,Winter,11.5,0,0.98
2022-01-17 07:00:00,5581.94,20.1,Weekday,1,7,Winter,36.4,0,1.03
2022-01-17 08:00:00,5812.91,13.2,Weekday,1,8,Winter,43.7,0,1.0
2022-01-17 09:00:00,5011.53,18.8,Weekday,1,9,Winter,40.4,0,0.92
2022-01-17 10:00:00,4916.22,13.0,Weekday,1,10,Winter,28.4,0,1.17
2022-01-17 11:00:00,4599.22,18.5,Weekday,1,11,Winter,25.6,0,1.17
2022-01-17 12:00:00,4276.94,19.2,Weekday,1,12,Winter,37.5,0,1.13
2022-01-17 13:00:00,3837.2,15.4,Weekday,1,13,Winter,25.0,0,1.06
2022-01-17 14:00:00,4228.94,19.2,Weekday,1,14,Winter,12.1,0,1.15
2022-01-17 15:00:00,4678.99,19.7,Weekday,1,15,Winter,36.0,0,1.26
2022-01-17 16:00:00,4622.85,17.3,Weekday,1,16,Winter,29.3,0,1.19
2022-01-17 17:00:00,5807.98,16.4,Weekday,1,17,Winter,37.0,0,0.96
2022-01-17 18:00:00,5305.45,18.9,Weekday,1,18,Winter,32.8,0,1.03
2022-01-17 19:00:00,6283.73,20.5,Weekday,1,19,Winter,34.0,0,1.05
2022-01-17 20:00:00,5584.91,18.8,Weekday,1,20,Winter,31.5,0,0.98
2022-01-17 21:00:00,4902.07,18.2,Weekday,1,21,Winter,45.0,0,0.91
2022-01-17 22:00:00,3101.46,23.5,Weekday,1,22,Winter,31.3,0,1.17
2022-01-17 23:00:00,2537.95,18.1,Weekday,1,23,Winter,40.6,0,1.14
2022-01-18 00:00:00,2786.07,16.1,Weekday,1,0,Winter,32.7,0,1.16
2022-01-18 01:00:00,2551.0,15.2,Weekday,1,1,Winter,56.7,0,1.1
2022-01-18 02:00:00,2942.25,18.1,Weekday,1,2,Winter,35.3,0,1.2
2022-01-18 03:00:00,2979.77,14.9,Weekday,1,3,Winter,34.2,0,1.1
2022-01-18 04:00:00,3181.23,21.6,Weekday,1,4,Winter,41.9,0,1.32
2022-01-18 05:00:00,2349.9,18.6,Weekday,1,5,Winter,39.5,0,1.02
2022-01-18 06:00:00,6777.58,18.6,Weekday,1,6,Winter,26.0,0,1.19
2022-01-18 07:00:00,5700.48,22.0,Weekday,1,7,Winter,14.9,0,1.05
2022-01-18 08:00:00,5767.98,21.9,Weekday,1,8,Winter,26.1,0,1.06
2022-01-18 09:00:00,5949.69,20.6,Weekday,1,9,Winter,33.7,0,1.11
2022-01-18 10:00:00,3859.67,16.9,Weekday,1,10,Winter,52.2,0,0.97
2022-01-18 11:00:00,4697.98,21.7,Weekday,1,11,Winter,46.1,0,1.21
2022-01-18 12:00:00,4162.0,19.3,Weekday,1,12,Winter,27.1,0,1.06
2022-01-18 13:00:00,5035.1,14.5,Weekday,1,13,Winter,31.4,0,1.18
2022-01-18 14:00:00,3940.76,18.9,Weekday,1,14,Winter,42.0,0,1.03
2022-01-18 15:00:00,3968.41,20.7,Weekday,1,15,Winter,37.4,0,0.93
2022-01-18 16:00:00,4201.07,15.0,Weekday,1,16,Winter,41.2,0,0.99
2022-01-18 17:00:00,6259.16,19.1,Weekday,1,17,Winter,42.4,0,1.11
2022-01-18 18:00:00,6000.58,19.3,Weekday,1,18,Winter,42.8,0,1.04
2022-01-18 19:00:00,5367.04,17.6,Weekday,1,19,Winter,47.2,0,0.96
2022-01-18 20:00:00,7143.56,11.5,Weekday,1,20,Winter,30.7,0,1.15
2022-01-18 21:00:00,5796.94,19.0,Weekday,1,21,Winter,43.2,0,1.08
2022-01-18 22:00:00,2514.23,19.6,Weekday,1,22,Winter,43.5,0,1.03
2022-01-18 23:00:00,3096.97,15.2,Weekday,1,23,Winter,30.7,0,1.17
2022-01-19 00:00:00,2835.32,19.3,Weekday,1,0,Winter,34.2,0,1.24
2022-01-19 01:00:00,2137.52,18.2,Weekday,1,1,Winter,44.4,0,1.03
2022-01-19 02:00:00,2757.05,15.0,Weekday,1,2,Winter,45.9,0,0.95
2022-01-19 03:00:00,2738.15,17.9,Weekday,1,3,Winter,37.1,0,1.04
2022-01-19 04:00:00,2827.39,15.4,Weekday,1,4,Winter,46.2,0,1.09
2022-01-19 05:00:00,2875.49,18.8,Weekday,1,5,Winter,9.4,0,1.16
2022-01-19 06:00:00,5349.24,16.2,Weekday,1,6,Winter,41.5,0,0.88
2022-01-19 07:00:00,6753.07,17.8,Weekday,1,7,Winter,52.5,0,1.16
2022-01-19 08:00:00,6165.64,23.1,Weekday,1,8,Winter,37.2,0,1.14
2022-01-19 09:00:00,5483.32,17.5,Weekday,1,9,Winter,58.1,0,0.98
2022-01-19 10:00:00,4748.57,18.6,Weekday,1,10,Winter,36.9,0,1.12
2022-01-19 11:00:00,4191.05,16.3,Weekday,1,11,Winter,29.0,0,1.08
2022-01-19 12:00:00,4219.09,16.4,Weekday,1,12,Winter,32.1,0,1.06
2022-01-19 13:00:00,4684.06,14.0,Weekday,1,13,Winter,21.4,0,1.05
2022-01-19 14:00:00,3477.11,18.5,Weekday,1,14,Winter,33.3,0,0.92
2022-01-19 15:00:00,4692.58,19.2,Weekday,1,15,Winter,17.7,0,1.2
2022-01-19 16:00:00,4383.41,17.7,Weekday,1,16,Winter,38.6,0,1.13
2022-01-19 17:00:00,5578.7,17.3,Weekday,1,17,Winter,47.2,0,0.98
2022-01-19 18:00:00,5821.83,23.9,Weekday,1,18,Winter,29.3,0,1.06
2022-01-19 19:00:00,5664.05,12.8,Weekday,1,19,Winter,39.1,0,0.91
2022-01-19 20:00:00,7033.56,13.5,Weekday,1,20,Winter,31.6,0,1.15
2022-01-19 21:00:00,6395.89,23.0,Weekday,1,21,Winter,33.7,0,1.15
2022-01-19 22:00:00,2463.08,11.8,Weekday,1,22,Winter,34.3,0,0.99
2022-01-19 23:00:00,2445.22,17.8,Weekday,1,23,Winter,34.2,0,1.07
2022-01-20 00:00:00,2902.84,18.9,Weekday,1,0,Winter,25.8,0,1.11
2022-01-20 01:00:00,2607.12,18.1,Weekday,1,1,Winter,43.8,0,1.07
2022-01-20 02:00:00,2662.63,21.2,Weekday,1,2,Winter,30.6,0,1.09
2022-01-20 03:00:00,2697.01,14.9,Weekday,1,3,Winter,36.4,0,1.08
2022-01-20 04:00:00,2127.23,18.0,Weekday,1,4,Winter,31.3,0,0.88
2022-01-20 05:00:00,2102.73,18.9,Weekday,1,5,Winter,49.4,0,0.96
2022-01-20 06:00:00,6485.45,21.3,Weekday,1,6,Winter,30.3,0,1.11
2022-01-20 07:00:00,6759.57,14.8,Weekday,1,7,Winter,46.8,0,1.16
2022-01-20 08:00:00,5951.63,22.6,Weekday,1,8,Winter,39.6,0,1.04
2022-01-20 09:00:00,6087.84,18.0,Weekday,1,9,Winter,44.7,0,1.15
2022-01-20 10:00:00,3849.94,22.3,Weekday,1,10,Winter,47.1,0,0.9
2022-01-20 11:00:00,4293.08,15.1,Weekday,1,11,Winter,25.7,0,1.02
2022-01-20 12:00:00,4912.47,17.4,Weekday,1,12,Winter,49.8,0,1.14
2022-01-20 13:00:00,4133.55,16.7,Weekday,1,13,Winter,19.9,0,1.05
2022-01-20 14:00:00,4733.09,21.3,Weekday,1,14,Winter,24.4,0,1.23
2022-01-20 15:00:00,4446.19,18.3,Weekday,1,15,Winter,28.6,0,1.09
2022-01-20 16:00:00,4355.97,17.0,Weekday,1,16,Winter,42.2,0,1.06
2022-01-20 17:00:00,5956.05,17.1,Weekday,1,17,Winter,35.9,0,1.06
2022-01-20 18:00:00,6877.09,17.6,Weekday,1,18,Winter,42.4,0,1.23
2022-01-20 19:00:00,5701.73,20.5,Weekday,1,19,Winter,48.5,0,1.03
2022-01-20 20:00:00,6006.96,18.1,Weekday,1,20,Winter,21.0,0,1.11
2022-01-20 21:00:00,6888.88,14.8,Weekday,1,21,Winter,54.1,0,1.08
2022-01-20 22:00:00,2490.0,20.3,Weekday,1,22,Winter,18.7,0,1.12
2022-01-20 23:00:00,2415.72,16.0,Weekday,1,23,Winter,35.1,0,1.01
2022-01-21 00:00:00,3093.76,12.6,Weekday,1,0,Winter,26.3,0,1.14
2022-01-21 01:00:00,2424.51,24.8,Weekday,1,1,Winter,11.8,0,0.98
2022-01-21 02:00:00,3142.03,21.8,Weekday,1,2,Winter,24.8,0,1.26
2022-01-21 03:00:00,2295.63,17.1,Weekday,1,3,Winter,63.5,0,1.06
2022-01-21 04:00:00,2645.31,19.3,Weekday,1,4,Winter,47.9,0,1.11
2022-01-21 05:00:00,2347.2,19.5,Weekday,1,5,Winter,39.8,0,1.03
2022-01-21 06:00:00,5628.01,20.4,Weekday,1,6,Winter,40.8,0,1.03
2022-01-21 07:00:00,6235.24,21.9,Weekday,1,7,Winter,19.3,0,1.06
2022-01-21 08:00:00,6166.4,15.8,Weekday,1,8,Winter,31.1,0,1.0
2022-01-21 09:00:00,7500.0,12.1,Weekday,1,9,Winter,47.6,0,1.38
2022-01-21 10:00:00,4515.57,18.4,Weekday,1,10,Winter,42.3,0,1.1
2022-01-21 11:00:00,4159.22,20.2,Weekday,1,11,Winter,35.1,0,1.08
2022-01-21 12:00:00,4177.04,17.9,Weekday,1,12,Winter,43.0,0,1.18
2022-01-21 13:00:00,4179.05,20.5,Weekday,1,13,Winter,36.9,0,1.09
2022-01-21 14:00:00,4759.63,21.9,Weekday,1,14,Winter,29.3,0,1.16
2022-01-21 15:00:00,4094.42,15.6,Weekday,1,15,Winter,30.8,0,0.93
2022-01-21 16:00:00,4563.42,21.4,Weekday,1,16,Winter,44.3,0,1.12
2022-01-21 17:00:00,6591.46,16.6,Weekday,1,17,Winter,45.1,0,1.11
2022-01-21 18:00:00,6656.0,22.1,Weekday,1,18,Winter,40.6,0,1.14
2022-01-21 19:00:00,5336.55,18.5,Weekday,1,19,Winter,35.4,0,0.98
2022-01-21 20:00:00,6059.32,16.5,Weekday,1,20,Winter,29.1,0,1.06
2022-01-21 21:00:00,6598.24,12.9,Weekday,1,21,Winter,37.1,0,1.09
2022-01-21 22:00:00,2579.15,20.5,Weekday,1,22,Winter,21.0,0,1.16
2022-01-21 23:00:00,2400.63,16.2,Weekday,1,23,Winter,45.4,0,0.98
2022-01-22 00:00:00,1500.0,17.9,Weekend,1,0,Winter,43.7,0,0.87
2022-01-22 01:00:00,1834.54,18.9,Weekend,1,1,Winter,51.0,0,1.1
2022-01-22 02:00:00,2702.12,9.6,Weekend,1,2,Winter,55.4,0,1.09
2022-01-22 03:00:00,1738.22,19.3,Weekend,1,3,Winter,45.5,0,1.02
2022-01-22 04:00:00,2650.59,20.1,Weekend,1,4,Winter,48.0,0,1.12
2022-01-22 05:00:00,1555.46,19.9,Weekend,1,5,Winter,37.1,0,1.02
2022-01-22 06:00:00,4822.28,16.6,Weekend,1,6,Winter,32.1,0,1.03
2022-01-22 07:00:00,5541.61,16.2,Weekend,1,7,Winter,37.4,0,1.18
2022-01-22 08:00:00,4777.88,17.7,Weekend,1,8,Winter,45.6,0,1.09
2022-01-22 09:00:00,4668.94,16.7,Weekend,1,9,Winter,23.9,0,1.04
2022-01-22 10:00:00,3842.27,17.3,Weekend,1,10,Winter,40.0,0,1.16
2022-01-22 11:00:00,3353.58,21.2,Weekend,1,11,Winter,41.3,0,1.06
2022-01-22 12:00:00,3159.23,19.5,Weekend,1,12,Winter,13.0,0,1.01
2022-01-22 13:00:00,4085.71,23.0,Weekend,1,13,Winter,47.0,0,1.17
2022-01-22 14:00:00,3404.83,19.0,Weekend,1,14,Winter,31.2,0,1.09
2022-01-22 15:00:00,3661.13,20.5,Weekend,1,15,Winter,36.0,0,1.19
2022-01-22 16:00:00,3156.53,18.7,Weekend,1,16,Winter,23.0,0,1.13
2022-01-22 17:00:00,4355.98,17.0,Weekend,1,17,Winter,32.3,0,0.95
2022-01-22 18:00:00,5648.15,17.3,Weekend,1,18,Winter,40.7,0,1.22
2022-01-22 19:00:00,4209.25,20.6,Weekend,1,19,Winter,47.8,0,0.96
2022-01-22 20:00:00,4430.24,20.7,Weekend,1,20,Winter,21.9,0,0.97
2022-01-22 21:00:00,4521.91,19.8,Weekend,1,21,Winter,28.7,0,0.98
2022-01-22 22:00:00,2663.04,15.1,Weekend,1,22,Winter,28.4,0,1.24
2022-01-22 23:00:00,2180.86,17.7,Weekend,1,23,Winter,31.9,0,1.13
2022-01-23 00:00:00,1759.61,19.0,Weekend,1,0,Winter,45.1,0,0.97
2022-01-23 01:00:00,1855.34,18.2,Weekend,1,1,Winter,12.1,0,0.97
2022-01-23 02:00:00,2370.93,26.1,Weekend,1,2,Winter,37.5,0,1.15
2022-01-23 03:00:00,2384.55,18.9,Weekend,1,3,Winter,25.9,0,1.13
2022-01-23 04:00:00,2195.26,21.0,Weekend,1,4,Winter,42.1,0,1.15
2022-01-23 05:00:00,2047.29,20.9,Weekend,1,5,Winter,34.2,0,1.13
2022-01-23 06:00:00,5174.2,19.2,Weekend,1,6,Winter,25.3,0,1.23
2022-01-23 07:00:00,4833.08,19.3,Weekend,1,7,Winter,39.4,0,1.08
2022-01-23 08:00:00,5381.28,18.2,Weekend,1,8,Winter,21.7,0,1.22
2022-01-23 09:00:00,4431.29,18.5,Weekend,1,9,Winter,35.9,0,0.91
2022-01-23 10:00:00,3381.86,18.9,Weekend,1,10,Winter,25.1,0,1.1
2022-01-23 11:00:00,3519.54,17.7,Weekend,1,11,Winter,50.5,0,1.04
2022-01-23 12:00:00,3972.53,15.5,Weekend,1,12,Winter,42.7,0,1.1
2022-01-23 13:00:00,3010.21,23.6,Weekend,1,13,Winter,29.6,0,0.97
2022-01-23 14:00:00,3620.46,18.2,Weekend,1,14,Winter,47.6,0,1.12
2022-01-23 15:00:00,3969.64,17.9,Weekend,1,15,Winter,29.4,0,1.09
2022-01-23 16:00:00,3828.43,14.0,Weekend,1,16,Winter,57.9,0,1.09
2022-01-23 17:00:00,4980.7,18.3,Weekend,1,17,Winter,35.9,0,1.04
2022-01-23 18:00:00,6161.04,12.2,Weekend,1,18,Winter,23.5,0,1.23
2022-01-23 19:00:00,5298.93,17.6,Weekend,1,19,Winter,21.7,0,1.14
2022-01-23 20:00:00,4384.68,24.9,Weekend,1,20,Winter,39.6,0,0.94
2022-01-23 21:00:00,4826.99,20.1,Weekend,1,21,Winter,31.3,0,1.08
2022-01-23 22:00:00,1892.98,24.3,Weekend,1,22,Winter,44.9,0,1.06
2022-01-23 23:00:00,2347.34,16.0,Weekend,1,23,Winter,52.5,0,1.12
2022-01-24 00:00:00,2752.52,18.1,Weekday,1,0,Winter,25.5,0,1.08
2022-01-24 01:00:00,2561.83,21.7,Weekday,1,1,Winter,33.3,0,1.03
2022-01-24 02:00:00,2585.57,17.7,Weekday,1,2,Winter,59.0,0,1.07
2022-01-24 03:00:00,2444.77,17.9,Weekday,1,3,Winter,45.5,0,1.01
2022-01-24 04:00:00,2893.29,17.1,Weekday,1,4,Winter,52.2,0,1.21
2022-01-24 05:00:00,3296.16,13.4,Weekday,1,5,Winter,31.2,0,1.18
2022-01-24 06:00:00,7437.46,13.1,Weekday,1,6,Winter,25.9,0,1.17
2022-01-24 07:00:00,5633.56,19.1,Weekday,1,7,Winter,34.0,0,0.98
2022-01-24 08:00:00,6010.38,19.3,Weekday,1,8,Winter,57.8,0,1.14
2022-01-24 09:00:00,6172.61,23.9,Weekday,1,9,Winter,29.0,0,1.09
2022-01-24 10:00:00,5035.13,18.4,Weekday,1,10,Winter,36.7,0,1.17
2022-01-24 11:00:00,4748.52,14.7,Weekday,1,11,Winter,25.5,0,1.08
2022-01-24 12:00:00,4240.57,21.7,Weekday,1,12,Winter,12.0,0,1.04
2022-01-24 13:00:00,4202.92,20.3,Weekday,1,13,Winter,50.4,0,1.12
2022-01-24 14:00:00,4861.29,21.1,Weekday,1,14,Winter,20.2,0,1.2
2022-01-24 15:00:00,4311.89,17.5,Weekday,1,15,Winter,41.5,0,1.07
2022-01-24 16:00:00,4284.03,17.0,Weekday,1,16,Winter,27.2,0,1.08
2022-01-24 17:00:00,5498.37,21.1,Weekday,1,17,Winter,44.7,0,0.96
2022-01-24 18:00:00,6042.64,13.8,Weekday,1,18,Winter,50.0,0,1.01
2022-01-24 19:00:00,6424.39,17.6,Weekday,1,19,Winter,45.9,0,1.13
2022-01-24 20:00:00,7277.09,17.2,Weekday,1,20,Winter,55.4,0,1.22
2022-01-24 21:00:00,5669.22,19.3,Weekday,1,21,Winter,29.7,0,1.0
2022-01-24 22:00:00,2585.46,20.3,Weekday,1,22,Winter,44.5,0,1.22
2022-01-24 23:00:00,2456.5,22.2,Weekday,1,23,Winter,34.2,0,0.98
2022-01-25 00:00:00,3589.36,25.2,Weekday,1,0,Winter,44.4,0,1.39
2022-01-25 01:00:00,3164.03,20.8,Weekday,1,1,Winter,35.1,0,1.17
2022-01-25 02:00:00,2762.3,19.9,Weekday,1,2,Winter,45.0,0,1.13
2022-01-25 03:00:00,2268.5,21.7,Weekday,1,3,Winter,32.8,0,1.02
2022-01-25 04:00:00,3099.14,20.5,Weekday,1,4,Winter,42.9,0,1.16
2022-01-25 05:00:00,2680.36,19.2,Weekday,1,5,Winter,27.4,0,1.15
2022-01-25 06:00:00,6574.83,21.3,Weekday,1,6,Winter,35.4,0,1.17
2022-01-25 07:00:00,6499.2,14.6,Weekday,1,7,Winter,47.2,0,1.05
2022-01-25 08:00:00,5936.82,20.7,Weekday,1,8,Winter,38.4,0,1.09
2022-01-25 09:00:00,6245.44,21.3,Weekday,1,9,Winter,43.3,0,1.12
2022-01-25 10:00:00,5202.42,12.7,Weekday,1,10,Winter,33.6,0,1.19
2022-01-25 11:00:00,4331.08,21.2,Weekday,1,11,Winter,48.9,0,1.04
2022-01-25 12:00:00,3865.14,21.2,Weekday,1,12,Winter,50.5,0,0.95
2022-01-25 13:00:00,4566.04,18.1,Weekday,1,13,Winter,20.6,0,1.1
2022-01-25 14:00:00,4243.09,16.1,Weekday,1,14,Winter,23.1,0,0.95
2022-01-25 15:00:00,4788.51,17.3,Weekday,1,15,Winter,33.0,0,1.24
2022-01-25 16:00:00,5036.01,15.8,Weekday,1,16,Winter,36.8,0,1.21
2022-01-25 17:00:00,6577.66,19.6,Weekday,1,17,Winter,49.5,0,1.13
2022-01-25 18:00:00,5489.35,18.1,Weekday,1,18,Winter,34.2,0,0.95
2022-01-25 19:00:00,5836.64,16.3,Weekday,1,19,Winter,41.8,0,0.99
2022-01-25 20:00:00,5448.02,19.3,Weekday,1,20,Winter,36.0,0,1.01
2022-01-25 21:00:00,6595.93,21.8,Weekday,1,21,Winter,19.9,0,1.19
2022-01-25 22:00:00,2371.51,14.7,Weekday,1,22,Winter,37.5,0,1.02
2022-01-25 23:00:00,2503.06,16.4,Weekday,1,23,Winter,40.4,0,0.98
2022-01-26 00:00:00,2706.31,17.2,Weekday,1,0,Winter,33.2,0,1.1
2022-01-26 01:00:00,3305.62,24.3,Weekday,1,1,Winter,25.7,0,1.22
2022-01-26 02:00:00,2686.96,21.8,Weekday,1,2,Winter,46.8,0,0.97
2022-01-26 03:00:00,2598.15,16.0,Weekday,1,3,Winter,48.8,0,0.99
2022-01-26 04:00:00,2439.0,21.0,Weekday,1,4,Winter,42.6,0,1.12
2022-01-26 05:00:00,2981.22,22.5,Weekday,1,5,Winter,36.4,0,1.2
2022-01-26 06:00:00,6936.32,14.7,Weekday,1,6,Winter,44.4,0,1.14
2022-01-26 07:00:00,5927.47,22.7,Weekday,1,7,Winter,44.3,0,1.05
2022-01-26 08:00:00,5920.8,19.3,Weekday,1,8,Winter,40.9,0,1.07
2022-01-26 09:00:00,6278.02,18.9,Weekday,1,9,Winter,34.3,0,1.17
2022-01-26 10:00:00,5415.47,24.6,Weekday,1,10,Winter,25.7,0,1.22
2022-01-26 11:00:00,4538.71,17.8,Weekday,1,11,Winter,41.6,0,1.11
2022-01-26 12:00:00,4093.73,17.0,Weekday,1,12,Winter,29.5,0,1.02
2022-01-26 13:00:00,4375.21,19.1,Weekday,1,13,Winter,45.5,0,1.01
2022-01-26 14:00:00,4691.94,17.6,Weekday,1,14,Winter,43.6,0,1.11
2022-01-26 15:00:00,4378.69,19.6,Weekday,1,15,Winter,43.5,0,1.16
2022-01-26 16:00:00,4829.94,21.9,Weekday,1,16,Winter,31.0,0,1.17
